29,2.72
30,0.49
31,0.53
32,0.11
33,0.02
34,0.01
35,0.01
36.05,0.19
37,4.39
38,5.12
39,6.64
40,0.44
41.05,0.54
42.05,3.44
43,69.65
44,1.63
45,0.51
46,0.03
47,0.01
48,0.1
49,1.65
50,13.79
50.95,12.85
52,3.27
52.95,6.01
53.95,0.29
55,0.25
56,0.04
57,0.1
58,0.06
58.95,0.15
60.05,0.49
60.95,5.16
62,15.01
63,44.69
64,5.17
65,5.01
65.95,0.98
67,0.19
68,0.06
69,0.06
70,0.03
71,0.05
72,0.12
73,1.98
74,11.67
75,22.79
76,20.17
77,23.88
78,25.65
79,2.47
79.95,0.29
80.9,0.51
81.85,0.19
82.8,0.02
83.8,0.09
85,0.46
86,0.84
87,0.69
88.05,0.63
89,6.24
90,5.06
91,15.32
92,2.71
92.95,0.46
93.9,0.09
94.9,0.14
95.9,0.04
96.9,0.05
97.95,0.23
99,0.1
100,0.1
101,0.28
102.05,0.65
103,3.66
104,3.86
105,9.42
106,5.05
107,0.84
108,0.11
108.95,0.19
109.9,0.04
110.9,0.01
111.9,0
112.9,0.02
113.9,0.03
115,0.1
115.95,0.75
116.95,1.5
118.05,2
118.95,15.18
120,1.92
121,0.39
122,0.04
123,0.02
125,0.02
126,0
126.9,0.02
127.9,0.43
128.95,0.35
129.95,0.52
131,3.79
132.05,6.94
133.05,2.29
134,20.74
135,1.84
136,0.15
137,0.02
138,0.01
139,0.03
139.9,0.1
140.9,0.37
141.9,2.33
142.9,1.79
143.9,2.26
144.9,1.4
145.9,0.1
146.9,0.06
147.9,0.09
148.9,0.08
149.9,0.01
150.9,0.05
151.9,0.04
152.9,0.07
153.95,0.59
154.95,13.13
155.95,1.61
156.9,13.74
157.9,1.13
158.9,1.79
159.9,0.13
160.9,0.03
161.9,0.02
162.9,0.01
163.9,0.01
164.9,0.02
165.9,0.02
166.9,0.05
167.9,0.12
168.95,0.68
169.9,8.28
170.9,1.62
171.9,7.83
172.85,0.96
173.8,0.07
174.8,0.02
175.8,0.01
176.8,0.02
177.8,0.01
178.8,0.01
179.8,0.02
180.9,0.17
181.9,1.86
182.85,2.38
183.9,2.01
184.9,4.47
185.9,0.52
186.9,2.3
187.8,0.32
188.8,0.03
189.8,0.02
190.8,0
191.8,0.01
192.8,0.01
193.8,0.01
194.8,0.03
195.8,0.08
196.85,1.1
197.85,17.34
198.85,3.96
199.85,16.33
200.85,2.84
201.9,0.24
202.9,0.02
203.9,0
204.9,0.02
205.9,0
206.9,0.03
207.9,0.02
208.9,1.95
209.9,8.74
210.9,5.07
211.95,8.92
212.9,100
213.95,9.35
214.9,93.88
215.85,8.39
216.85,0.7
217.9,0.06
218.9,0.01
219.9,0.02
220.9,0.02
221.9,0.02
222.9,0.01
223.9,0.01
224.9,0.01
225.9,0.01
226.95,0.23
227.9,16.43
228.9,2.74
229.9,16.89
230.9,2.41
231.85,0.26
232.9,0.02
233.9,0.01
234.9,0
235.9,0.01
236.9,0.02
