29.0,3.22
30.0,0.09
31.0,0.11
32.0,0.21
33.0,0.02
34.0,0.01
35.0,0.02
36.0,0.03
37.0,0.11
38.0,0.5
39.0,6.52
40.0,0.77
41.0,11.75
42.0,0.58
43.0,1.25
44.0,0.2
45.0,0.34
46.0,0.13
47.0,0.05
48.0,0.01
49.0,0.05
50.0,1.09
51.0,3.84
52.0,1.02
53.0,4.55
54.0,0.56
55.0,2.66
56.0,0.31
57.0,8.83
58.0,0.96
59.0,0.54
60.0,0.3
61.0,0.38
62.0,1.01
63.0,3.24
64.0,1.11
65.0,6.24
67.0,1.12
67.0,6.35
68.0,0.39
69.0,0.34
70.0,0.07
71.0,0.39
72.0,0.26
73.0,0.28
74.0,1.2
75.0,1.51
76.0,0.96
77.0,11.22
78.0,2.23
79.0,4.64
81.0,0.94
82.0,6.11
82.0,0.32
84.0,0.05
84.0,0.02
86.0,0.28
87.0,0.36
88.0,0.3
89.0,2.52
90.0,0.73
91.0,9.4
92.0,1.17
93.0,0.8
94.0,0.66
95.0,9.7
96.0,0.87
97.0,0.08
98.0,0.11
99.0,0.08
100.0,0.07
101.0,0.62
102.0,1.3
103.0,2.37
104.0,0.61
105.0,4.03
106.0,0.82
107.0,22.86
108.0,1.83
109.0,0.46
110.0,0.07
111.0,0.02
112.0,0.01
113.0,0.11
114.0,0.22
115.0,7.74
116.0,1.98
117.0,4.69
118.0,0.72
119.0,1.26
120.0,0.43
121.0,2.47
122.0,4.21
123.0,0.97
124.0,0.08
125.0,0.03
126.0,0.04
127.0,0.64
128.0,0.36
129.0,0.34
130.0,0.18
131.0,0.55
132.0,0.31
133.0,4.49
134.0,0.84
135.0,5.46
136.0,0.65
137.0,0.06
138.0,0.03
139.0,0.02
140.0,0.01
141.0,0.06
142.0,0.03
143.0,0.09
144.0,0.27
145.0,1.56
146.0,0.26
147.0,1.38
148.0,0.57
149.0,1.21
150.0,0.16
151.0,1.15
152.0,0.12
153.0,0.03
154.0,0.02
155.0,0.03
156.0,0.02
157.0,0.03
158.0,0.04
159.0,0.14
160.0,0.09
161.0,4.35
162.0,1.89
163.0,27.95
164.0,2.78
165.0,0.4
166.0,0.03
167.0,0.0
168.0,0.01
169.0,0.01
170.0,0.01
171.0,0.04
172.0,0.0
173.0,0.28
174.0,0.04
175.0,0.69
176.0,0.15
177.0,0.37
178.0,60.14
179.0,7.27
180.0,0.62
181.0,0.05
182.0,0.02
183.0,0.01
184.0,0.01
185.0,0.03
186.0,0.01
187.0,0.16
188.0,0.03
189.0,1.5
190.0,0.72
191.0,100.0
192.0,12.03
193.0,1.29
194.0,0.1
195.0,0.02
196.0,0.01
197.0,0.01
198.0,0.01
199.0,0.02
200.0,0.01
201.0,0.02
202.0,0.0
203.0,0.26
204.0,0.03
205.0,0.74
206.0,31.14
207.0,4.45
208.0,0.51
209.0,0.06
210.0,0.02
211.0,0.02
212.0,0.02
213.0,0.02
215.0,0.01
216.0,0.02
217.0,0.01
218.0,0.01
219.0,0.01
220.0,0.01
221.0,0.01
222.0,0.01
224.0,0.02
226.0,0.02
227.0,0.01
228.0,0.02
229.0,0.02
230.0,0.0
231.0,0.01
232.0,0.0
233.0,0.02
234.0,0.01
235.0,0.01
236.0,0.02
237.0,0.01
238.0,0.0
239.0,0.02
241.0,0.0
242.0,0.01
243.0,0.02
244.0,0.02
245.0,0.01
247.0,0.02
248.0,0.01
249.0,0.02
250.0,0.01
251.0,0.02
252.0,0.02
253.0,0.03
254.0,0.02
255.0,0.0
257.0,0.02
258.0,0.02
259.0,0.0
260.0,0.01
261.0,0.01
262.0,0.02
263.0,0.02
264.0,0.01
265.0,0.02
266.0,0.01
267.0,0.02
268.0,0.02
269.0,0.0
270.0,0.01
271.0,0.02
272.0,0.01
273.0,0.02
274.0,0.02
275.0,0.01
276.0,0.01
277.0,0.02
278.0,0.03
279.0,0.01
280.0,0.02
281.0,0.01
282.0,0.02
283.0,0.02
284.0,0.01
285.0,0.01
286.0,0.02
287.0,0.01
288.0,0.02
289.0,0.01
290.0,0.02
291.0,0.02
292.0,0.01
293.0,0.02
294.0,0.02
295.0,0.02
296.0,0.02
297.0,0.01
298.0,0.01
299.0,0.02
300.0,0.0
301.0,0.01
302.0,0.0
303.0,0.01
304.0,0.02
305.0,0.01
306.0,0.01
307.0,0.0
308.0,0.02
309.0,0.05
310.0,0.01
311.0,0.01
312.0,0.0
313.0,0.02
314.0,0.02
315.0,0.02
316.0,0.01
317.0,0.0
318.0,0.02
319.0,0.02
320.0,0.01
321.0,0.02
322.0,0.0
323.0,0.02
324.0,0.0
325.0,0.02
326.0,0.03
327.0,0.02
328.0,0.01
329.0,0.02
330.0,0.02
331.0,0.02
332.0,0.02
334.0,0.02
335.0,0.02
337.0,0.01
338.0,0.02
339.0,0.01
340.0,0.02
341.0,0.01
342.0,0.02
343.0,0.0
344.0,0.01
345.0,0.0
346.0,0.01
347.0,0.02
349.0,0.01
350.0,0.02
351.0,0.0
352.0,0.02
353.0,0.02
355.0,0.02
356.0,0.02
357.0,0.02
358.0,0.02
359.0,0.0
360.0,0.01
361.0,0.01
362.0,0.02
363.0,0.02
364.0,0.0
365.0,0.03
366.0,0.01
367.0,0.01
368.0,0.01
370.0,0.01
371.0,0.01
372.0,0.01
373.0,0.0
374.0,0.01
375.0,0.01
376.0,0.01
378.0,0.02
379.0,0.01
380.0,0.02
381.0,0.02
383.0,0.01
384.0,0.03
385.0,0.01
386.0,0.01
387.0,0.02
388.0,0.02
389.0,0.01
390.0,0.02
391.0,0.03
392.0,0.01
393.0,0.02
394.0,0.01
395.0,0.02
396.0,0.02
397.0,0.0
398.0,0.01
399.0,0.0
400.0,0.01
401.0,0.02
402.0,0.02
403.0,0.01
404.0,0.02
405.0,0.0
406.0,0.01
407.0,0.01
408.0,0.02
409.0,0.01
411.0,0.02
412.0,0.02
413.0,0.01
414.0,0.02
415.0,0.0
416.0,0.04
417.0,0.01
418.0,0.01
419.0,0.02
420.0,0.02
421.0,0.02
422.0,0.01
423.0,0.01
424.0,0.01
425.0,0.01
426.0,0.01
427.0,0.01
428.0,0.02
430.0,0.0
432.0,0.01
433.0,0.01
434.0,0.0
435.0,0.01
436.0,0.02
437.0,0.02
438.0,0.02
439.0,0.01
440.0,0.02
441.0,0.01
442.0,0.0
443.0,0.01
444.0,0.03
445.0,0.01
446.0,0.01
447.0,0.02
448.0,0.01
449.0,0.0
450.0,0.01
451.0,0.02
452.0,0.01
453.0,0.02
454.0,0.01
455.0,0.02
457.0,0.01
458.0,0.02
459.0,0.0
460.0,0.02
461.0,0.02
462.0,0.02
463.0,0.02
464.0,0.02
465.0,0.02
466.0,0.02
467.0,0.01
468.0,0.01
469.0,0.01
470.0,0.01
471.0,0.02
472.0,0.0
473.0,0.01
476.0,0.01
477.0,0.0
478.0,0.01
479.0,0.0
480.0,0.01
482.0,0.01
484.0,0.02
485.0,0.0
486.0,0.01
487.0,0.02
488.0,0.01
489.0,0.01
490.0,0.01
491.0,0.0
492.0,0.01
493.0,0.02
494.0,0.02
495.0,0.02
497.0,0.02
499.0,0.01
500.0,0.01
