29.0,0.39
30.0,0.08
31.0,0.22
32.0,0.32
33.0,0.1
34.0,0.02
36.0,0.05
37.0,0.03
38.0,0.17
39.0,0.84
40.0,0.08
41.0,0.34
42.0,0.05
43.0,1.84
44.0,0.23
45.0,1.34
46.0,0.09
47.0,0.11
48.0,0.01
49.0,0.05
50.0,0.62
51.0,1.17
52.0,0.27
53.0,1.16
54.0,0.11
55.0,1.84
56.0,0.21
57.0,1.27
58.0,0.6
59.0,0.53
60.0,0.05
61.0,0.1
62.0,0.55
63.0,1.82
64.0,0.99
65.0,1.31
66.0,0.47
67.0,0.63
68.0,0.2
69.0,1.73
70.0,0.52
71.0,1.44
72.0,0.46
73.0,0.21
74.0,0.67
75.0,2.45
76.0,1.27
77.0,2.07
78.0,1.41
79.0,1.64
80.0,0.79
81.0,1.05
82.0,0.17
83.0,0.66
84.0,0.48
85.0,1.15
86.0,1.12
87.0,1.28
88.0,1.05
89.0,2.19
90.0,0.57
91.0,2.46
92.0,1.19
93.0,1.58
94.0,1.96
95.0,1.71
96.0,0.31
97.0,0.26
98.0,0.52
99.0,1.87
100.0,1.96
101.0,3.15
102.0,2.1
103.0,1.72
104.0,1.11
105.0,1.25
106.0,1.14
107.0,2.91
108.0,1.9
109.0,1.6
110.0,0.28
111.0,0.28
112.0,0.26
113.0,2.09
114.0,3.38
115.0,7.07
116.0,2.11
117.0,1.99
118.0,0.73
119.0,0.65
120.0,0.41
121.0,1.86
122.0,1.66
123.0,4.36
124.0,0.91
125.0,1.04
126.0,1.02
127.0,2.31
128.0,2.88
129.0,5.01
130.0,1.88
131.0,4.3
132.0,1.62
133.0,1.06
134.0,0.69
135.0,0.96
136.0,1.16
137.0,2.88
138.0,1.49
139.0,1.28
140.0,0.58
141.0,4.43
142.0,1.32
143.0,1.2
144.0,2.22
145.0,3.22
146.0,0.97
147.0,1.72
148.0,1.6
149.0,5.85
150.0,0.75
151.0,1.89
152.0,7.3
153.0,1.35
154.0,0.36
155.0,2.7
156.0,3.38
157.0,1.9
158.0,2.08
159.0,2.06
160.0,4.08
161.0,3.64
162.0,0.78
163.0,0.44
164.0,0.09
165.0,1.35
166.0,0.19
167.0,1.07
168.0,1.25
169.0,2.14
170.0,1.38
171.0,3.07
172.0,1.65
173.0,2.83
174.0,1.15
175.0,4.04
176.0,0.67
177.0,0.27
178.0,0.21
179.0,0.13
180.0,0.22
181.0,0.59
182.0,0.36
183.0,1.59
184.0,1.93
185.0,3.04
186.0,3.22
187.0,3.63
188.0,3.81
189.0,1.53
190.0,0.29
191.0,0.61
192.0,0.11
193.0,0.06
194.0,0.03
195.0,0.16
196.0,0.32
197.0,2.38
198.0,4.8
199.0,4.25
200.0,3.07
201.0,5.01
202.0,1.24
203.0,3.18
204.0,0.98
205.0,0.27
206.0,0.06
207.0,0.12
208.0,0.08
209.0,0.08
210.0,0.14
211.0,0.81
212.0,0.71
213.0,2.82
214.0,7.92
215.0,7.08
216.0,2.69
217.0,0.94
218.0,0.63
219.0,0.27
220.0,0.07
221.0,0.05
222.0,0.01
223.0,0.04
224.0,0.06
225.0,0.55
226.0,0.56
227.0,3.28
228.0,1.92
229.0,8.76
230.0,2.45
231.0,4.97
232.0,0.78
233.0,0.85
234.0,0.13
235.0,0.05
236.0,0.01
237.0,0.01
238.0,0.04
239.0,0.23
240.0,0.21
241.0,1.56
242.0,2.66
243.0,4.65
244.0,1.31
245.0,1.14
246.0,3.71
247.0,1.13
248.0,0.22
249.0,0.07
250.0,0.03
251.0,0.02
252.0,0.02
253.0,0.03
254.0,0.06
255.0,0.27
256.0,0.42
257.0,5.66
258.0,5.62
259.0,2.28
260.0,0.66
261.0,9.0
262.0,1.55
263.0,0.23
264.0,0.05
265.0,0.01
266.0,0.03
267.0,0.03
268.0,0.01
269.0,0.08
270.0,0.03
271.0,1.43
272.0,0.89
273.0,21.46
274.0,4.39
275.0,0.87
276.0,0.18
277.0,0.06
278.0,0.03
279.0,0.04
280.0,0.01
281.0,0.06
282.0,0.01
283.0,0.01
284.0,0.02
285.0,0.05
286.0,0.03
287.0,1.36
288.0,0.84
289.0,66.2
290.0,12.01
291.0,1.61
292.0,0.18
293.0,0.02
294.0,0.04
295.0,0.01
296.0,0.01
297.0,0.02
298.0,0.02
299.0,0.0
300.0,0.01
301.0,0.04
302.0,0.04
303.0,0.71
304.0,100.0
305.0,19.61
306.0,2.62
307.0,0.33
308.0,0.05
