29.0,14.72
30.0,0.25
31.0,0.15
32.0,0.81
33.0,0.13
36.0,0.07
37.0,0.21
38.0,0.32
39.0,6.17
40.0,1.63
41.0,63.78
42.0,9.06
43.0,60.5
44.0,2.31
45.0,0.14
46.0,0.06
47.0,0.04
49.0,0.08
50.0,0.33
51.0,0.43
52.0,0.42
53.0,4.19
54.0,4.89
55.0,100.0
56.0,15.27
57.0,59.91
58.0,2.43
59.0,0.12
60.0,0.05
61.0,0.24
62.0,1.21
63.0,6.05
64.0,1.14
65.0,1.21
66.0,1.13
67.0,14.4
68.0,8.52
69.0,89.74
70.0,16.98
71.0,28.91
72.0,1.67
73.0,0.39
74.0,1.26
75.0,5.21
76.0,0.73
77.0,1.07
78.0,0.5
79.0,2.05
80.0,1.25
81.0,12.2
82.0,13.39
83.0,51.52
84.0,8.73
85.0,19.41
86.0,1.4
87.0,0.04
88.0,0.09
89.0,0.34
90.0,0.32
91.0,1.7
92.0,0.55
93.0,0.85
94.0,0.5
95.0,8.08
96.0,8.44
97.0,66.47
98.0,6.76
99.0,3.39
100.0,0.34
101.0,0.0
102.0,0.06
103.0,0.42
104.0,0.43
105.0,1.21
106.0,0.31
107.0,2.29
108.0,0.35
109.0,8.16
110.0,4.56
111.0,35.92
112.0,4.29
113.0,0.56
114.0,0.07
115.0,0.18
116.0,0.16
117.0,0.58
118.0,0.95
119.0,0.81
120.0,0.39
121.0,1.34
122.0,0.14
123.0,7.45
124.0,3.14
125.0,14.93
126.0,1.66
127.0,0.22
128.0,0.1
129.0,0.16
130.0,0.09
131.0,0.58
132.0,0.58
133.0,0.74
134.0,1.06
135.0,6.5
136.0,0.98
137.0,9.29
138.0,1.9
139.0,0.98
140.0,0.33
141.0,0.29
142.0,0.3
143.0,1.99
144.0,0.55
145.0,1.92
146.0,0.45
147.0,0.6
148.0,18.35
149.0,4.19
150.0,17.7
151.0,3.67
152.0,0.22
153.0,0.49
154.0,1.4
155.0,0.84
156.0,3.49
157.0,0.6
158.0,2.0
159.0,0.28
160.0,0.19
161.0,0.63
162.0,9.68
163.0,2.15
164.0,9.09
165.0,2.03
166.0,1.2
167.0,1.3
168.0,0.28
169.0,0.24
170.0,0.26
171.0,1.72
172.0,1.94
173.0,1.68
174.0,1.78
175.0,0.82
176.0,2.06
177.0,1.8
178.0,1.98
179.0,1.06
180.0,0.22
181.0,0.1
182.0,0.05
183.0,0.19
184.0,0.6
185.0,0.61
186.0,0.51
187.0,0.52
188.0,0.36
189.0,0.69
190.0,1.52
191.0,1.41
192.0,1.3
193.0,1.04
194.0,0.12
195.0,0.11
196.0,0.09
197.0,0.23
198.0,0.16
199.0,0.27
200.0,0.14
201.0,0.15
202.0,0.31
203.0,1.04
204.0,0.8
205.0,1.36
206.0,0.72
207.0,1.23
208.0,0.25
209.0,0.26
210.0,0.05
211.0,0.45
212.0,0.22
213.0,0.36
214.0,0.09
215.0,0.09
216.0,0.12
217.0,0.47
218.0,0.88
219.0,0.53
220.0,0.74
221.0,0.42
222.0,0.25
223.0,0.72
224.0,0.43
225.0,0.4
226.0,0.24
227.0,0.22
228.0,0.17
229.0,0.14
230.0,0.04
231.0,0.03
232.0,0.04
233.0,1.44
234.0,0.21
235.0,2.48
236.0,0.28
237.0,1.44
238.0,0.25
239.0,0.24
240.0,0.11
241.0,0.13
242.0,0.01
243.0,0.1
244.0,0.06
245.0,0.0
246.0,1.36
247.0,0.3
248.0,1.33
249.0,0.37
250.0,34.12
251.0,4.01
252.0,62.61
253.0,6.95
254.0,30.79
255.0,3.14
256.0,0.31
257.0,0.16
258.0,0.09
259.0,0.13
260.0,0.1
262.0,0.08
263.0,0.94
264.0,0.17
265.0,1.34
266.0,0.17
267.0,0.91
268.0,0.17
269.0,0.11
270.0,0.02
271.0,0.08
272.0,0.05
273.0,0.12
274.0,0.06
275.0,0.08
276.0,0.24
277.0,0.04
278.0,0.24
279.0,0.11
280.0,0.14
281.0,0.34
282.0,0.18
283.0,0.25
284.0,0.08
285.0,0.1
286.0,0.19
287.0,0.06
288.0,0.06
289.0,0.13
290.0,0.1
291.0,0.14
292.0,0.09
293.0,0.15
294.0,0.13
295.0,0.04
296.0,0.02
297.0,0.16
298.0,0.04
299.0,0.13
300.0,0.06
301.0,0.1
303.0,0.05
304.0,0.1
305.0,0.03
306.0,0.09
309.0,0.08
310.0,0.09
311.0,0.03
312.0,0.02
314.0,0.11
315.0,0.16
316.0,0.0
319.0,0.09
320.0,0.1
321.0,0.04
322.0,0.07
323.0,0.01
324.0,0.11
325.0,0.07
326.0,0.04
327.0,0.08
328.0,0.01
329.0,0.01
330.0,0.03
331.0,0.12
334.0,0.07
335.0,0.14
336.0,0.08
337.0,0.39
338.0,0.25
339.0,0.49
340.0,0.33
341.0,0.12
342.0,0.04
344.0,0.08
345.0,0.05
346.0,0.1
347.0,0.08
348.0,0.04
349.0,0.06
350.0,0.08
351.0,0.13
352.0,0.06
353.0,0.06
354.0,0.11
355.0,0.06
356.0,0.14
357.0,0.01
359.0,0.06
360.0,0.07
361.0,0.04
363.0,0.06
365.0,0.12
366.0,0.09
367.0,0.17
368.0,0.04
369.0,0.11
371.0,0.11
372.0,0.08
373.0,0.1
374.0,0.03
376.0,0.16
377.0,0.01
381.0,0.03
382.0,0.01
383.0,0.01
385.0,0.04
386.0,0.02
387.0,0.09
388.0,0.12
389.0,0.13
391.0,0.07
392.0,0.11
393.0,0.03
394.0,0.13
396.0,0.07
397.0,0.04
398.0,0.03
399.0,0.08
400.0,0.03
401.0,0.19
402.0,0.08
403.0,0.06
405.0,0.04
406.0,0.12
407.0,0.08
408.0,0.04
409.0,0.02
410.0,0.06
411.0,0.11
412.0,0.02
413.0,0.11
414.0,0.05
415.0,0.01
416.0,0.02
417.0,0.81
418.0,0.18
419.0,1.82
420.0,0.43
421.0,0.91
422.0,0.28
423.0,0.05
424.0,0.04
425.0,0.09
426.0,0.04
427.0,0.03
428.0,0.14
429.0,0.15
430.0,0.01
431.0,0.12
432.0,0.09
433.0,0.09
434.0,0.07
435.0,0.11
436.0,0.02
439.0,0.16
440.0,0.09
441.0,0.01
442.0,0.01
443.0,0.02
444.0,0.03
445.0,0.02
446.0,0.09
447.0,0.04
448.0,0.09
449.0,0.05
453.0,0.09
454.0,0.14
455.0,0.08
457.0,0.04
458.0,0.06
459.0,0.11
460.0,0.04
461.0,0.03
462.0,0.01
463.0,0.16
464.0,0.11
465.0,0.04
466.0,0.05
467.0,0.03
468.0,0.1
469.0,0.06
470.0,0.11
471.0,0.08
473.0,0.1
474.0,0.13
475.0,0.08
476.0,0.11
477.0,0.05
478.0,0.08
479.0,0.05
480.0,0.05
481.0,0.09
482.0,0.04
483.0,0.16
484.0,0.05
485.0,0.08
486.0,0.07
487.0,0.03
489.0,0.09
490.0,0.03
491.0,0.04
492.0,0.09
493.0,0.08
494.0,0.03
495.0,0.03
496.0,3.05
497.0,0.66
498.0,8.67
499.0,1.86
500.0,8.7
501.0,1.8
502.0,2.76
503.0,0.62
504.0,0.09
505.0,0.08
506.0,0.09
507.0,0.04
508.0,0.01
509.0,0.02
510.0,0.14
511.0,0.12
512.0,0.0
515.0,0.06
516.0,0.08
517.0,0.04
518.0,0.03
521.0,0.08
522.0,0.04
523.0,0.09
524.0,0.05
525.0,0.02
526.0,0.2
527.0,0.07
528.0,0.02
530.0,0.07
531.0,0.14
532.0,0.04
534.0,0.03
535.0,0.1
536.0,0.15
537.0,0.05
538.0,0.11
539.0,0.04
540.0,0.07
541.0,0.12
542.0,0.02
543.0,0.02
544.0,0.02
545.0,0.02
546.0,0.08
547.0,0.12
548.0,0.02
549.0,0.0
550.0,0.05
552.0,0.12
554.0,0.08
555.0,0.09
556.0,0.06
557.0,0.05
558.0,0.08
559.0,0.11
560.0,0.15
561.0,0.03
562.0,0.03
563.0,0.07
564.0,0.05
565.0,0.06
567.0,0.03
568.0,0.04
569.0,0.04
570.0,0.01
572.0,0.09
573.0,0.07
574.0,0.15
575.0,0.09
577.0,0.11
578.0,0.05
579.0,0.03
581.0,0.07
582.0,0.06
584.0,0.17
586.0,0.12
587.0,0.01
588.0,0.05
589.0,0.04
592.0,0.13
593.0,0.13
597.0,0.05
598.0,0.02
602.0,0.1
603.0,0.11
604.0,0.06
605.0,0.04
606.0,0.19
607.0,0.06
608.0,0.16
609.0,0.01
611.0,0.11
613.0,0.18
614.0,0.08
618.0,0.01
619.0,0.03
620.0,0.05
623.0,0.04
624.0,0.05
625.0,0.11
626.0,0.07
628.0,0.05
629.0,0.0
630.0,0.07
631.0,0.02
633.0,0.05
634.0,0.07
635.0,0.05
636.0,0.11
637.0,0.1
639.0,0.12
640.0,0.04
641.0,0.02
644.0,0.11
645.0,0.19
646.0,0.01
649.0,0.01
650.0,0.07
651.0,0.01
653.0,0.04
654.0,0.08
655.0,0.15
656.0,0.13
657.0,0.04
658.0,0.1
659.0,0.05
660.0,0.07
661.0,0.08
663.0,0.04
664.0,0.19
665.0,0.1
666.0,0.0
667.0,0.08
669.0,0.07
670.0,0.15
671.0,0.01
673.0,0.03
675.0,0.14
676.0,0.04
677.0,0.06
679.0,0.16
680.0,0.13
681.0,0.06
682.0,0.08
683.0,0.14
684.0,0.14
685.0,0.04
686.0,0.02
687.0,0.08
688.0,0.03
689.0,0.12
690.0,0.06
691.0,0.09
692.0,0.02
693.0,0.05
694.0,0.02
695.0,0.05
696.0,0.07
697.0,0.09
698.0,0.13
700.0,0.01
701.0,0.12
702.0,0.05
703.0,0.05
706.0,0.09
707.0,0.09
708.0,0.09
711.0,0.07
712.0,0.14
713.0,0.08
714.0,0.03
715.0,0.06
716.0,0.12
717.0,0.11
718.0,0.12
719.0,0.02
720.0,0.01
721.0,0.11
722.0,0.12
723.0,0.02
